Time,Metric,Symbol,Value
2009-03-18,transactions_mean,btc,843.5
2009-03-18,transactions_rate,btc,2.3148148148e-05
2009-03-18,transactions_sum,btc,1687.0
2009-03-18,transfers_mean,btc,350.0
2009-03-18,transfers_sum,btc,700.0
2009-03-19,active_addresses,btc,0.0
2009-03-19,addresses,btc,8117.0
2009-03-19,non_zero_addresses,btc,122.0
2009-03-19,supply,btc,403150.0
2009-03-19,transactions_count,btc,0.0
2009-03-19,transactions_rate,btc,0.0
2009-03-19,transfers_mean,btc,0.0
2009-03-19,transfers_sum,btc,0.0
2009-03-20,active_addresses,btc,13.0
2009-03-20,addresses,btc,8235.0
2009-03-20,non_zero_addresses,btc,118.0
2009-03-20,supply,btc,409050.0
2009-03-20,transactions_count,btc,1.0
2009-03-20,transactions_mean,btc,1410.0
2009-03-20,transactions_rate,btc,1.1574074074e-05
2009-03-20,transactions_sum,btc,1410.0
2009-03-20,transfers_mean,btc,600.0
2009-03-20,transfers_sum,btc,600.0
2009-03-21,active_addresses,btc,0.0
2009-03-21,addresses,btc,8285.0
2009-03-21,non_zero_addresses,btc,50.0
2009-03-21,supply,btc,411550.0
2009-03-21,transactions_count,btc,0.0
2009-03-21,transactions_rate,btc,0.0
2009-03-21,transfers_mean,btc,0.0
2009-03-21,transfers_sum,btc,0.0
2009-03-22,active_addresses,btc,12.0
2009-03-22,addresses,btc,8404.0
2009-03-22,non_zero_addresses,btc,119.0
2009-03-22,supply,btc,417500.0
2009-03-22,transactions_count,btc,2.0
2009-03-22,transactions_mean,btc,671.0
2009-03-22,transactions_rate,btc,2.3148148148e-05
2009-03-22,transactions_sum,btc,1342.0
2009-03-22,transfers_mean,btc,275.0
2009-03-22,transfers_sum,btc,550.0
2009-03-23,active_addresses,btc,0.0
2009-03-23,addresses,btc,8534.0
2009-03-23,non_zero_addresses,btc,130.0
2009-03-23,supply,btc,424000.0
2009-03-23,transactions_count,btc,0.0
2009-03-23,transactions_rate,btc,0.0
2009-03-23,transfers_mean,btc,0.0
2009-03-23,transfers_sum,btc,0.0
2009-03-24,active_addresses,btc,0.0
2009-03-24,addresses,btc,8639.0
2009-03-24,non_zero_addresses,btc,105.0
2009-03-24,supply,btc,429250.0
2009-03-24,transactions_count,btc,0.0
2009-03-24,transactions_rate,btc,0.0
2009-03-24,transfers_mean,btc,0.0
2009-03-24,transfers_sum,btc,0.0
2009-03-25,active_addresses,btc,0.0
2009-03-25,addresses,btc,8756.0
2009-03-25,non_zero_addresses,btc,117.0
2009-03-25,supply,btc,435100.0
2009-03-25,transactions_count,btc,0.0
2009-03-25,transactions_rate,btc,0.0
2009-03-25,transfers_mean,btc,0.0
2009-03-25,transfers_sum,btc,0.0
2009-03-26,active_addresses,btc,29.0
2009-03-26,addresses,btc,8873.0
2009-03-26,non_zero_addresses,btc,117.0
2009-03-26,supply,btc,440950.0
2009-03-26,transactions_count,btc,1.0
2009-03-26,transactions_mean,btc,3235.0
2009-03-26,transactions_rate,btc,1.1574074074e-05
2009-03-26,transactions_sum,btc,3235.0
2009-03-26,transfers_mean,btc,1400.0
2009-03-26,transfers_sum,btc,1400.0
2009-03-27,active_addresses,btc,0.0
2009-03-27,addresses,btc,8979.0
2009-03-27,non_zero_addresses,btc,106.0
2009-03-27,supply,btc,446250.0
2009-03-27,transactions_count,btc,0.0
2009-03-27,transactions_rate,btc,0.0
2009-03-27,transfers_mean,btc,0.0
2009-03-27,transfers_sum,btc,0.0
2009-03-28,active_addresses,btc,21.0
2009-03-28,addresses,btc,9098.0
2009-03-28,non_zero_addresses,btc,119.0
2009-03-28,supply,btc,452200.0
2009-03-28,transactions_count,btc,3.0
2009-03-28,transactions_mean,btc,804.666666666667
2009-03-28,transactions_rate,btc,3.4722222222e-05
2009-03-28,transactions_sum,btc,2414.0
2009-03-28,transfers_mean,btc,333.333333333333
2009-03-28,transfers_sum,btc,1000.0
2009-03-29,active_addresses,btc,0.0
2009-03-29,addresses,btc,9214.0
2009-03-29,non_zero_addresses,btc,116.0
2009-03-29,supply,btc,458000.0
2009-03-29,transactions_count,btc,0.0
2009-03-29,transactions_rate,btc,0.0
2009-03-29,transfers_mean,btc,0.0
2009-03-29,transfers_sum,btc,0.0
2009-03-30,active_addresses,btc,0.0
2009-03-30,addresses,btc,9334.0
2009-03-30,non_zero_addresses,btc,120.0
2009-03-30,supply,btc,464000.0
2009-03-30,transactions_count,btc,0.0
2009-03-30,transactions_rate,btc,0.0
2009-03-30,transfers_mean,btc,0.0
2009-03-30,transfers_sum,btc,0.0
2009-03-31,active_addresses,btc,33.0
2009-03-31,addresses,btc,9444.0
2009-03-31,non_zero_addresses,btc,110.0
2009-03-31,supply,btc,469500.0
2009-03-31,transactions_count,btc,1.0
2009-03-31,transactions_mean,btc,3693.0
2009-03-31,transactions_rate,btc,1.1574074074e-05
2009-03-31,transactions_sum,btc,3693.0
2009-03-31,transfers_mean,btc,1600.0
2009-03-31,transfers_sum,btc,1600.0
2009-04-01,active_addresses,btc,0.0
2009-04-01,addresses,btc,9558.0
2009-04-01,non_zero_addresses,btc,114.0
2009-04-01,supply,btc,475200.0
2009-04-01,transactions_count,btc,0.0
2009-04-01,transactions_rate,btc,0.0
2009-04-01,transfers_mean,btc,0.0
2009-04-01,transfers_sum,btc,0.0
2009-04-02,active_addresses,btc,0.0
2009-04-02,addresses,btc,9673.0
2009-04-02,non_zero_addresses,btc,115.0
2009-04-02,supply,btc,480950.0
2009-04-02,transactions_count,btc,0.0
2009-04-02,transactions_rate,btc,0.0
2009-04-02,transfers_mean,btc,0.0
2009-04-02,transfers_sum,btc,0.0
2009-04-03,active_addresses,btc,0.0
2009-04-03,addresses,btc,9789.0
2009-04-03,non_zero_addresses,btc,116.0
2009-04-03,supply,btc,486750.0
2009-04-03,transactions_count,btc,0.0
2009-04-03,transactions_rate,btc,0.0
2009-04-03,transfers_mean,btc,0.0
2009-04-03,transfers_sum,btc,0.0
2009-04-04,active_addresses,btc,0.0
2009-04-04,addresses,btc,9902.0
2009-04-04,non_zero_addresses,btc,113.0
2009-04-04,supply,btc,492400.0
2009-04-04,transactions_count,btc,0.0
2009-04-04,transactions_rate,btc,0.0
2009-04-04,transfers_mean,btc,0.0
2009-04-04,transfers_sum,btc,0.0
2009-04-05,active_addresses,btc,18.0
2009-04-05,addresses,btc,10032.0
2009-04-05,non_zero_addresses,btc,130.0
2009-04-05,supply,btc,498900.0
2009-04-05,transactions_count,btc,2.0
2009-04-05,transactions_mean,btc,1012.0
2009-04-05,transactions_rate,btc,2.3148148148e-05
2009-04-05,transactions_sum,btc,2024.0
2009-04-05,transfers_mean,btc,425.0
2009-04-05,transfers_sum,btc,850.0
2009-04-06,active_addresses,btc,0.0
2009-04-06,addresses,btc,10141.0
2009-04-06,non_zero_addresses,btc,109.0
2009-04-06,supply,btc,504350.0
2009-04-06,transactions_count,btc,0.0
2009-04-06,transactions_rate,btc,0.0
2009-04-06,transfers_mean,btc,0.0
2009-04-06,transfers_sum,btc,0.0
2009-04-07,active_addresses,btc,0.0
2009-04-07,addresses,btc,10241.0
2009-04-07,non_zero_addresses,btc,100.0
2009-04-07,supply,btc,509350.0
2009-04-07,transactions_count,btc,0.0
2009-04-07,transactions_rate,btc,0.0
2009-04-07,transfers_mean,btc,0.0
2009-04-07,transfers_sum,btc,0.0
2009-04-08,active_addresses,btc,0.0
2009-04-08,addresses,btc,10346.0
2009-04-08,non_zero_addresses,btc,105.0
2009-04-08,supply,btc,514600.0
2009-04-08,transactions_count,btc,0.0
2009-04-08,transactions_rate,btc,0.0
2009-04-08,transfers_mean,btc,0.0
2009-04-08,transfers_sum,btc,0.0
2009-04-09,active_addresses,btc,0.0
2009-04-09,addresses,btc,10445.0
2009-04-09,non_zero_addresses,btc,99.0
2009-04-09,supply,btc,519550.0
2009-04-09,transactions_count,btc,0.0
2009-04-09,transactions_rate,btc,0.0
2009-04-09,transfers_mean,btc,0.0
2009-04-09,transfers_sum,btc,0.0
2009-04-10,active_addresses,btc,0.0
2009-04-10,addresses,btc,10553.0
2009-04-10,non_zero_addresses,btc,108.0
2009-04-10,supply,btc,524950.0
2009-04-10,transactions_count,btc,0.0
2009-04-10,transactions_rate,btc,0.0
2009-04-10,transfers_mean,btc,0.0
2009-04-10,transfers_sum,btc,0.0
2009-04-11,active_addresses,btc,8.0
2009-04-11,addresses,btc,10674.0
2009-04-11,non_zero_addresses,btc,121.0
2009-04-11,supply,btc,530950.0
2009-04-11,transactions_count,btc,1.0
2009-04-11,transactions_mean,btc,887.0
2009-04-11,transactions_rate,btc,1.1574074074e-05
2009-04-11,transactions_sum,btc,887.0
2009-04-11,transfers_mean,btc,350.0
2009-04-11,transfers_sum,btc,350.0
2009-04-12,active_addresses,btc,9.0
2009-04-12,addresses,btc,10793.0
2009-04-12,non_zero_addresses,btc,119.0
2009-04-12,supply,btc,536850.0
2009-04-12,transactions_count,btc,2.0
2009-04-12,transactions_mean,btc,519.5
2009-04-12,transactions_rate,btc,2.3148148148e-05
2009-04-12,transactions_sum,btc,1039.0
2009-04-12,transfers_mean,btc,475.0
2009-04-12,transfers_sum,btc,950.0
2009-04-13,active_addresses,btc,2.0
2009-04-13,addresses,btc,10909.0
2009-04-13,non_zero_addresses,btc,116.0
2009-04-13,supply,btc,542600.0
2009-04-13,transactions_count,btc,1.0
2009-04-13,transactions_mean,btc,234.0
2009-04-13,transactions_rate,btc,1.1574074074e-05
2009-04-13,transactions_sum,btc,234.0
2009-04-13,transfers_mean,btc,50.0
2009-04-13,transfers_sum,btc,50.0
2009-04-14,active_addresses,btc,0.0
2009-04-14,addresses,btc,11033.0
2009-04-14,non_zero_addresses,btc,124.0
2009-04-14,supply,btc,548800.0
2009-04-14,transactions_count,btc,0.0
2009-04-14,transactions_rate,btc,0.0
2009-04-14,transfers_mean,btc,0.0
2009-04-14,transfers_sum,btc,0.0
2009-04-15,active_addresses,btc,0.0
2009-04-15,addresses,btc,11146.0
2009-04-15,non_zero_addresses,btc,113.0
2009-04-15,supply,btc,554450.0
2009-04-15,transactions_count,btc,0.0
2009-04-15,transactions_rate,btc,0.0
2009-04-15,transfers_mean,btc,0.0
2009-04-15,transfers_sum,btc,0.0
2009-04-16,active_addresses,btc,0.0
2009-04-16,addresses,btc,11269.0
2009-04-16,non_zero_addresses,btc,123.0
2009-04-16,supply,btc,560600.0
2009-04-16,transactions_count,btc,0.0
2009-04-16,transactions_rate,btc,0.0
2009-04-16,transfers_mean,btc,0.0
2009-04-16,transfers_sum,btc,0.0
2009-04-17,active_addresses,btc,0.0
2009-04-17,addresses,btc,11381.0
2009-04-17,non_zero_addresses,btc,112.0
2009-04-17,supply,btc,566200.0
2009-04-17,transactions_count,btc,0.0
2009-04-17,transactions_rate,btc,0.0
2009-04-17,transfers_mean,btc,0.0
2009-04-17,transfers_sum,btc,0.0
2009-04-18,active_addresses,btc,5.0
2009-04-18,addresses,btc,11509.0
2009-04-18,non_zero_addresses,btc,128.0
2009-04-18,supply,btc,572500.0
2009-04-18,transactions_count,btc,4.0
2009-04-18,transactions_mean,btc,193.75
2009-04-18,transactions_rate,btc,4.6296296296e-05
2009-04-18,transactions_sum,btc,775.0
2009-04-18,transfers_mean,btc,45.6275
2009-04-18,transfers_sum,btc,182.51
2009-04-19,active_addresses,btc,9.0
2009-04-19,addresses,btc,11628.0
2009-04-19,non_zero_addresses,btc,119.0
2009-04-19,supply,btc,578450.0
2009-04-19,transactions_count,btc,1.0
2009-04-19,transactions_mean,btc,954.0
2009-04-19,transactions_rate,btc,1.1574074074e-05
2009-04-19,transactions_sum,btc,954.0
2009-04-19,transfers_mean,btc,400.0
2009-04-19,transfers_sum,btc,400.0
2009-04-20,active_addresses,btc,117.0
2009-04-20,addresses,btc,11748.0
2009-04-20,non_zero_addresses,btc,120.0
2009-04-20,supply,btc,584400.0
2009-04-20,transactions_count,btc,2.0
2009-04-20,transactions_mean,btc,6620.0
2009-04-20,transactions_rate,btc,2.3148148148e-05
2009-04-20,transactions_sum,btc,13240.0
2009-04-20,transfers_mean,btc,2875.0
2009-04-20,transfers_sum,btc,5750.0
2009-04-21,active_addresses,btc,2.0
2009-04-21,addresses,btc,11872.0
2009-04-21,non_zero_addresses,btc,124.0
2009-04-21,supply,btc,590550.0
2009-04-21,transactions_count,btc,1.0
2009-04-21,transactions_mean,btc,234.0
2009-04-21,transactions_rate,btc,1.1574074074e-05
2009-04-21,transactions_sum,btc,234.0
2009-04-21,transfers_mean,btc,50.0
2009-04-21,transfers_sum,btc,50.0
2009-04-22,active_addresses,btc,0.0
2009-04-22,addresses,btc,11993.0
2009-04-22,non_zero_addresses,btc,121.0
2009-04-22,supply,btc,596600.0
2009-04-22,transactions_count,btc,0.0
2009-04-22,transactions_rate,btc,0.0
2009-04-22,transfers_mean,btc,0.0
2009-04-22,transfers_sum,btc,0.0
2009-04-23,active_addresses,btc,0.0
2009-04-23,addresses,btc,12068.0
2009-04-23,non_zero_addresses,btc,75.0
2009-04-23,supply,btc,600350.0
2009-04-23,transactions_count,btc,0.0
2009-04-23,transactions_rate,btc,0.0
2009-04-23,transfers_mean,btc,0.0
2009-04-23,transfers_sum,btc,0.0
2009-04-24,active_addresses,btc,0.0
2009-04-24,addresses,btc,12183.0
2009-04-24,non_zero_addresses,btc,115.0
2009-04-24,supply,btc,606100.0
2009-04-24,transactions_count,btc,0.0
2009-04-24,transactions_rate,btc,0.0
2009-04-24,transfers_mean,btc,0.0
2009-04-24,transfers_sum,btc,0.0
2009-04-25,active_addresses,btc,0.0
2009-04-25,addresses,btc,12301.0
2009-04-25,non_zero_addresses,btc,118.0
2009-04-25,supply,btc,612000.0
2009-04-25,transactions_count,btc,0.0
2009-04-25,transactions_rate,btc,0.0
2009-04-25,transfers_mean,btc,0.0
2009-04-25,transfers_sum,btc,0.0
2009-04-26,active_addresses,btc,16.0
2009-04-26,addresses,btc,12413.0
2009-04-26,non_zero_addresses,btc,112.0
2009-04-26,supply,btc,617600.0
2009-04-26,transactions_count,btc,2.0
2009-04-26,transactions_mean,btc,901.0
2009-04-26,transactions_rate,btc,2.3148148148e-05
2009-04-26,transactions_sum,btc,1802.0
2009-04-26,transfers_mean,btc,375.0
2009-04-26,transfers_sum,btc,750.0
2009-04-27,active_addresses,btc,0.0
2009-04-27,addresses,btc,12517.0
2009-04-27,non_zero_addresses,btc,104.0
2009-04-27,supply,btc,622800.0
2009-04-27,transactions_count,btc,0.0
2009-04-27,transactions_rate,btc,0.0
2009-04-27,transfers_mean,btc,0.0
2009-04-27,transfers_sum,btc,0.0
2009-04-28,active_addresses,btc,0.0
2009-04-28,addresses,btc,12634.0
2009-04-28,non_zero_addresses,btc,117.0
2009-04-28,supply,btc,628650.0
2009-04-28,transactions_count,btc,0.0
2009-04-28,transactions_rate,btc,0.0
2009-04-28,transfers_mean,btc,0.0
2009-04-28,transfers_sum,btc,0.0
2009-04-29,active_addresses,btc,21.0
2009-04-29,addresses,btc,12762.0
2009-04-29,non_zero_addresses,btc,128.0
2009-04-29,supply,btc,635050.0
2009-04-29,transactions_count,btc,1.0
2009-04-29,transactions_mean,btc,2318.0
2009-04-29,transactions_rate,btc,1.1574074074e-05
2009-04-29,transactions_sum,btc,2318.0
2009-04-29,transfers_mean,btc,1000.0
2009-04-29,transfers_sum,btc,1000.0
2009-04-30,active_addresses,btc,0.0
2009-04-30,addresses,btc,12893.0
2009-04-30,non_zero_addresses,btc,131.0
2009-04-30,supply,btc,641600.0
2009-04-30,transactions_count,btc,0.0
2009-04-30,transactions_rate,btc,0.0
2009-04-30,transfers_mean,btc,0.0
2009-04-30,transfers_sum,btc,0.0
2009-05-01,active_addresses,btc,0.0
2009-05-01,addresses,btc,13014.0
2009-05-01,non_zero_addresses,btc,121.0
2009-05-01,supply,btc,647650.0
2009-05-01,transactions_count,btc,0.0
2009-05-01,transactions_rate,btc,0.0
2009-05-01,transfers_mean,btc,0.0
2009-05-01,transfers_sum,btc,0.0
2009-05-02,active_addresses,btc,16.0
2009-05-02,addresses,btc,13142.0
2009-05-02,non_zero_addresses,btc,128.0
2009-05-02,supply,btc,653950.0
2009-05-02,transactions_count,btc,2.0
2009-05-02,transactions_mean,btc,974.0
2009-05-02,transactions_rate,btc,2.3148148148e-05
2009-05-02,transactions_sum,btc,1948.0
2009-05-02,transfers_mean,btc,374.955
2009-05-02,transfers_sum,btc,749.91
2009-05-03,active_addresses,btc,4.0
2009-05-03,addresses,btc,13251.0
2009-05-03,non_zero_addresses,btc,109.0
2009-05-03,supply,btc,659250.0
2009-05-03,transactions_count,btc,3.0
2009-05-03,transactions_mean,btc,282.0
2009-05-03,transactions_rate,btc,3.4722222222e-05
2009-05-03,transactions_sum,btc,846.0
2009-05-03,transfers_mean,btc,36.6666666666667
2009-05-03,transfers_sum,btc,110.0
2009-05-04,active_addresses,btc,31.0
2009-05-04,addresses,btc,13379.0
2009-05-04,non_zero_addresses,btc,128.0
2009-05-04,supply,btc,665650.0
2009-05-04,transactions_count,btc,1.0
2009-05-04,transactions_mean,btc,3469.0
2009-05-04,transactions_rate,btc,1.1574074074e-05
2009-05-04,transactions_sum,btc,3469.0
2009-05-04,transfers_mean,btc,1500.0
2009-05-04,transfers_sum,btc,1500.0
2009-05-05,active_addresses,btc,11.0
2009-05-05,addresses,btc,13514.0
2009-05-05,non_zero_addresses,btc,135.0
2009-05-05,supply,btc,672400.0
2009-05-05,transactions_count,btc,1.0
2009-05-05,transactions_mean,btc,1187.0
2009-05-05,transactions_rate,btc,1.1574074074e-05
2009-05-05,transactions_sum,btc,1187.0
2009-05-05,transfers_mean,btc,500.0
2009-05-05,transfers_sum,btc,500.0
2009-05-06,active_addresses,btc,0.0
2009-05-06,addresses,btc,13649.0
2009-05-06,non_zero_addresses,btc,135.0
2009-05-06,supply,btc,679150.0
2009-05-06,transactions_count,btc,0.0
2009-05-06,transactions_rate,btc,0.0
2009-05-06,transfers_mean,btc,0.0
2009-05-06,transfers_sum,btc,0.0
2009-05-07,active_addresses,btc,0.0
2009-05-07,addresses,btc,13771.0
2009-05-07,non_zero_addresses,btc,122.0
2009-05-07,supply,btc,685200.0
2009-05-07,transactions_count,btc,0.0
2009-05-07,transactions_rate,btc,0.0
2009-05-07,transfers_mean,btc,0.0
2009-05-07,transfers_sum,btc,0.0
2009-05-08,active_addresses,btc,0.0
2009-05-08,addresses,btc,13878.0
2009-05-08,non_zero_addresses,btc,107.0
2009-05-08,supply,btc,690600.0
2009-05-08,transactions_count,btc,0.0
2009-05-08,transactions_rate,btc,0.0
2009-05-08,transfers_mean,btc,0.0
2009-05-08,transfers_sum,btc,0.0
2009-05-09,active_addresses,btc,0.0
2009-05-09,addresses,btc,13956.0
2009-05-09,non_zero_addresses,btc,78.0
2009-05-09,supply,btc,694500.0
2009-05-09,transactions_count,btc,0.0
2009-05-09,transactions_rate,btc,0.0
2009-05-09,transfers_mean,btc,0.0
2009-05-09,transfers_sum,btc,0.0
2009-05-10,active_addresses,btc,0.0
2009-05-10,addresses,btc,14041.0
2009-05-10,non_zero_addresses,btc,85.0
2009-05-10,supply,btc,698750.0
2009-05-10,transactions_count,btc,0.0
2009-05-10,transactions_rate,btc,0.0
2009-05-10,transfers_mean,btc,0.0
2009-05-10,transfers_sum,btc,0.0
2009-05-11,active_addresses,btc,3.0
2009-05-11,addresses,btc,14162.0
2009-05-11,non_zero_addresses,btc,121.0
2009-05-11,supply,btc,704750.0
2009-05-11,transactions_count,btc,1.0
2009-05-11,transactions_mean,btc,350.0
2009-05-11,transactions_rate,btc,1.1574074074e-05
2009-05-11,transactions_sum,btc,350.0
2009-05-11,transfers_mean,btc,99.9
2009-05-11,transfers_sum,btc,99.9
2009-05-12,active_addresses,btc,0.0
2009-05-12,addresses,btc,14292.0
2009-05-12,non_zero_addresses,btc,130.0
2009-05-12,supply,btc,711250.0
2009-05-12,transactions_count,btc,0.0
2009-05-12,transactions_rate,btc,0.0
2009-05-12,transfers_mean,btc,0.0
2009-05-12,transfers_sum,btc,0.0
2009-05-13,active_addresses,btc,6.0
2009-05-13,addresses,btc,14407.0
2009-05-13,non_zero_addresses,btc,115.0
2009-05-13,supply,btc,716800.0
2009-05-13,transactions_count,btc,5.0
2009-05-13,transactions_mean,btc,218.6
2009-05-13,transactions_rate,btc,5.787037037e-05
2009-05-13,transactions_sum,btc,1093.0
2009-05-13,transfers_mean,btc,30.002
2009-05-13,transfers_sum,btc,150.01
2009-05-14,active_addresses,btc,6.0
2009-05-14,addresses,btc,14548.0
2009-05-14,non_zero_addresses,btc,141.0
2009-05-14,supply,btc,723750.0
2009-05-14,transactions_count,btc,3.0
2009-05-14,transactions_mean,btc,249.666666666667
2009-05-14,transactions_rate,btc,3.4722222222e-05
2009-05-14,transactions_sum,btc,749.0
2009-05-14,transfers_mean,btc,66.6633333333333
2009-05-14,transfers_sum,btc,199.99
2009-05-15,active_addresses,btc,11.0
2009-05-15,addresses,btc,14684.0
2009-05-15,non_zero_addresses,btc,136.0
2009-05-15,supply,btc,730550.0
2009-05-15,transactions_count,btc,1.0
2009-05-15,transactions_mean,btc,1182.0
2009-05-15,transactions_rate,btc,1.1574074074e-05
2009-05-15,transactions_sum,btc,1182.0
2009-05-15,transfers_mean,btc,500.0
2009-05-15,transfers_sum,btc,500.0
2009-05-16,active_addresses,btc,0.0
2009-05-16,addresses,btc,14803.0
2009-05-16,non_zero_addresses,btc,119.0
2009-05-16,supply,btc,736500.0
2009-05-16,transactions_count,btc,0.0
2009-05-16,transactions_rate,btc,0.0
2009-05-16,transfers_mean,btc,0.0
2009-05-16,transfers_sum,btc,0.0
2009-05-17,active_addresses,btc,0.0
2009-05-17,addresses,btc,14930.0
2009-05-17,non_zero_addresses,btc,127.0
2009-05-17,supply,btc,742850.0
2009-05-17,transactions_count,btc,0.0
2009-05-17,transactions_rate,btc,0.0
2009-05-17,transfers_mean,btc,0.0
2009-05-17,transfers_sum,btc,0.0
2009-05-18,active_addresses,btc,0.0
2009-05-18,addresses,btc,15048.0
2009-05-18,non_zero_addresses,btc,118.0
2009-05-18,supply,btc,748750.0
2009-05-18,transactions_count,btc,0.0
2009-05-18,transactions_rate,btc,0.0
2009-05-18,transfers_mean,btc,0.0
2009-05-18,transfers_sum,btc,0.0
2009-05-19,active_addresses,btc,0.0
2009-05-19,addresses,btc,15134.0
2009-05-19,non_zero_addresses,btc,86.0
2009-05-19,supply,btc,753050.0
2009-05-19,transactions_count,btc,0.0
2009-05-19,transactions_rate,btc,0.0
2009-05-19,transfers_mean,btc,0.0
2009-05-19,transfers_sum,btc,0.0
2009-05-20,active_addresses,btc,0.0
2009-05-20,addresses,btc,15254.0
2009-05-20,non_zero_addresses,btc,120.0
2009-05-20,supply,btc,759050.0
2009-05-20,transactions_count,btc,0.0
2009-05-20,transactions_rate,btc,0.0
2009-05-20,transfers_mean,btc,0.0
2009-05-20,transfers_sum,btc,0.0
2009-05-21,active_addresses,btc,0.0
2009-05-21,addresses,btc,15336.0
2009-05-21,non_zero_addresses,btc,82.0
2009-05-21,supply,btc,763150.0
2009-05-21,transactions_count,btc,0.0
2009-05-21,transactions_rate,btc,0.0
2009-05-21,transfers_mean,btc,0.0
2009-05-21,transfers_sum,btc,0.0
2009-05-22,active_addresses,btc,0.0
2009-05-22,addresses,btc,15397.0
2009-05-22,non_zero_addresses,btc,61.0
